Sales_ID,Product_ID,Store_ID,Sale_Date,Qty_Sold,Unit_Price,Total_Revenue,Colour,Season
S16362,479608,ST016,12/12/2024,3,29.9,89.7,07 GRAY,Fall/Winter
S16363,478730,ST010,01/28/2024,3,49.9,149.7,58 DARK GREEN,Fall/Winter
S16364,478730,ST045,12/23/2024,5,49.9,249.5,08 DARK GRAY,Fall/Winter
S16365,479157,ST020,08/18/2024,2,49.9,99.8,62 BLUE,Spring/Summer
S16366,481673,ST020,05/16/2024,4,49.9,199.6,15 RED,Spring/Summer
S16367,479608,ST010,04/07/2024,3,29.9,89.7,76 PURPLE,Spring/Summer
S16368,479157,ST010,11/27/2024,1,49.9,49.9,62 BLUE,Fall/Winter
S16369,474410,ST016,05/25/2024,2,14.9,29.8,76 PURPLE,Spring/Summer
S16370,474410,ST029,09/19/2024,2,14.9,29.8,09 BLACK,Spring/Summer
S16371,476113,ST038,09/27/2024,2,39.9,79.8,00 WHITE,Spring/Summer
S16372,474062,ST018,09/18/2024,1,29.9,29.9,69 NAVY,Spring/Summer
S16373,474410,ST016,08/18/2024,3,14.9,44.7,56 OLIVE,Spring/Summer
S16374,474410,ST016,01/10/2024,2,14.9,29.8,56 OLIVE,Fall/Winter
S16375,479608,ST010,12/19/2024,2,29.9,59.8,32 BEIGE,Fall/Winter
S16376,474410,ST038,04/14/2024,2,14.9,29.8,09 BLACK,Spring/Summer
S16377,479157,ST045,01/04/2024,2,49.9,99.8,72 PURPLE,Fall/Winter
S16378,474410,ST038,12/02/2024,2,14.9,29.8,69 NAVY,Fall/Winter
S16379,478730,ST018,11/01/2024,5,49.9,249.5,31 BEIGE,Fall/Winter
S16380,478730,ST010,03/31/2024,4,49.9,199.6,31 BEIGE,Fall/Winter
S16381,474062,ST045,06/04/2024,5,29.9,149.5,12 PINK,Spring/Summer
S16382,479157,ST020,05/31/2024,5,49.9,249.5,68 BLUE,Spring/Summer
S16383,479157,ST025,06/26/2024,2,49.9,99.8,62 BLUE,Spring/Summer
S16384,476113,ST029,01/19/2024,1,39.9,39.9,61 BLUE,Fall/Winter
S16385,478568,ST016,05/20/2024,1,69.9,69.9,56 OLIVE,Spring/Summer
S16386,474410,ST020,05/19/2024,4,14.9,59.6,56 OLIVE,Spring/Summer
S16387,474410,ST001,03/27/2024,4,14.9,59.6,56 OLIVE,Fall/Winter
S16388,479157,ST025,03/30/2024,3,49.9,149.7,72 PURPLE,Fall/Winter
S16389,478730,ST029,12/05/2024,2,49.9,99.8,68 BLUE,Fall/Winter
S16390,479157,ST016,01/06/2024,3,49.9,149.7,01 OFF WHITE,Fall/Winter
S16391,479004,ST020,08/06/2024,2,39.9,79.8,69 NAVY,Spring/Summer
S16392,474410,ST018,04/14/2024,5,14.9,74.5,69 NAVY,Spring/Summer
S16393,479157,ST029,03/23/2024,4,49.9,199.6,19 WINE,Fall/Winter
S16394,479608,ST018,05/16/2024,1,29.9,29.9,01 OFF WHITE,Spring/Summer
S16395,474062,ST025,11/10/2024,3,29.9,89.7,30 NATURAL,Fall/Winter
S16396,474062,ST038,05/22/2024,5,29.9,149.5,12 PINK,Spring/Summer
S16397,474062,ST010,05/19/2024,3,29.9,89.7,56 OLIVE,Spring/Summer
S16398,479004,ST029,02/12/2024,5,39.9,199.5,63 BLUE,Fall/Winter
S16399,479608,ST029,11/26/2024,4,29.9,119.6,76 PURPLE,Fall/Winter
S16400,474062,ST016,01/07/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S16401,479000,ST037,07/06/2024,2,49.9,99.8,69 NAVY,Spring/Summer
S16402,481673,ST037,12/24/2024,4,49.9,199.6,01 OFF WHITE,Fall/Winter
S16403,479157,ST001,02/26/2024,2,49.9,99.8,08 DARK GRAY,Fall/Winter
S16404,479000,ST025,02/21/2024,4,49.9,199.6,67 BLUE,Fall/Winter
S16405,479157,ST029,01/24/2024,5,49.9,249.5,72 PURPLE,Fall/Winter
S16406,478568,ST029,01/03/2024,3,69.9,209.7,32 BEIGE,Fall/Winter
S16407,478730,ST001,01/06/2024,2,49.9,99.8,31 BEIGE,Fall/Winter
S16408,474410,ST010,11/09/2024,1,14.9,14.9,56 OLIVE,Fall/Winter
S16409,479000,ST045,07/26/2024,3,49.9,149.7,67 BLUE,Spring/Summer
S16410,479608,ST001,11/09/2024,5,29.9,149.5,76 PURPLE,Fall/Winter
S16411,474062,ST045,10/11/2024,2,29.9,59.8,56 OLIVE,Fall/Winter
S16412,474062,ST001,06/04/2024,1,29.9,29.9,56 OLIVE,Spring/Summer
S16413,481673,ST025,04/01/2024,1,49.9,49.9,54 GREEN,Spring/Summer
S16414,479608,ST045,03/18/2024,5,29.9,149.5,07 GRAY,Fall/Winter
S16415,479608,ST025,06/11/2024,5,29.9,149.5,09 BLACK,Spring/Summer
S16416,474062,ST018,06/10/2024,3,29.9,89.7,30 NATURAL,Spring/Summer
S16417,478730,ST038,01/30/2024,1,49.9,49.9,08 DARK GRAY,Fall/Winter
S16418,474410,ST038,10/02/2024,2,14.9,29.8,09 BLACK,Fall/Winter
S16419,478568,ST038,12/30/2024,3,69.9,209.7,70 LIGHT PURPLE,Fall/Winter
S16420,479157,ST038,11/12/2024,5,49.9,249.5,08 DARK GRAY,Fall/Winter
S16421,474410,ST029,09/28/2024,2,14.9,29.8,03 GRAY,Spring/Summer
S16422,479157,ST001,12/22/2024,1,49.9,49.9,01 OFF WHITE,Fall/Winter
S16423,479608,ST010,02/12/2024,4,29.9,119.6,76 PURPLE,Fall/Winter
S16424,478568,ST020,05/14/2024,5,69.9,349.5,70 LIGHT PURPLE,Spring/Summer
S16425,479608,ST025,03/26/2024,2,29.9,59.8,09 BLACK,Fall/Winter
S16426,478568,ST010,10/29/2024,3,69.9,209.7,70 LIGHT PURPLE,Fall/Winter
S16427,474062,ST045,04/11/2024,3,29.9,89.7,30 NATURAL,Spring/Summer
S16428,476113,ST016,02/12/2024,5,39.9,199.5,59 DARK GREEN,Fall/Winter
S16429,478568,ST010,01/17/2024,5,69.9,349.5,70 LIGHT PURPLE,Fall/Winter
S16430,479000,ST025,09/16/2024,3,49.9,149.7,08 DARK GRAY,Spring/Summer
S16431,478730,ST020,01/12/2024,4,49.9,199.6,58 DARK GREEN,Fall/Winter
S16432,481673,ST010,05/08/2024,2,49.9,99.8,69 NAVY,Spring/Summer
S16433,474410,ST010,07/13/2024,2,14.9,29.8,11 PINK,Spring/Summer
S16434,479608,ST037,07/22/2024,2,29.9,59.8,09 BLACK,Spring/Summer
S16435,479608,ST025,12/25/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S16436,474410,ST029,01/31/2024,2,14.9,29.8,11 PINK,Fall/Winter
S16437,478730,ST029,02/29/2024,2,49.9,99.8,31 BEIGE,Fall/Winter
S16438,478568,ST038,06/26/2024,1,69.9,69.9,70 LIGHT PURPLE,Spring/Summer
S16439,478730,ST037,10/25/2024,5,49.9,249.5,31 BEIGE,Fall/Winter
S16440,479157,ST010,05/11/2024,2,49.9,99.8,02 LIGHT GRAY,Spring/Summer
S16441,479608,ST010,05/08/2024,5,29.9,149.5,69 NAVY,Spring/Summer
S16442,478730,ST045,03/20/2024,4,49.9,199.6,31 BEIGE,Fall/Winter
S16443,478568,ST018,02/01/2024,4,69.9,279.6,70 LIGHT PURPLE,Fall/Winter
S16444,479000,ST010,03/02/2024,3,49.9,149.7,08 DARK GRAY,Fall/Winter
S16445,474410,ST018,09/24/2024,3,14.9,44.7,69 NAVY,Spring/Summer
S16446,478730,ST001,06/11/2024,1,49.9,49.9,08 DARK GRAY,Spring/Summer
S16447,479608,ST045,08/06/2024,5,29.9,149.5,01 OFF WHITE,Spring/Summer
S16448,479157,ST018,03/25/2024,4,49.9,199.6,19 WINE,Fall/Winter
S16449,474062,ST016,09/03/2024,3,29.9,89.7,09 BLACK,Spring/Summer
S16450,476113,ST020,09/02/2024,3,39.9,119.7,09 BLACK,Spring/Summer
S16451,479157,ST020,10/23/2024,5,49.9,249.5,08 DARK GRAY,Fall/Winter
S16452,481673,ST016,12/16/2024,5,49.9,249.5,01 OFF WHITE,Fall/Winter
S16453,479157,ST045,09/19/2024,3,49.9,149.7,57 OLIVE,Spring/Summer
S16454,479608,ST016,11/07/2024,1,29.9,29.9,01 OFF WHITE,Fall/Winter
S16455,474410,ST018,02/07/2024,4,14.9,59.6,69 NAVY,Fall/Winter
S16456,481673,ST020,10/28/2024,5,49.9,249.5,61 BLUE,Fall/Winter
S16457,479157,ST029,07/13/2024,5,49.9,249.5,68 BLUE,Spring/Summer
S16458,479157,ST020,07/25/2024,3,49.9,149.7,72 PURPLE,Spring/Summer
S16459,478730,ST045,11/13/2024,4,49.9,199.6,08 DARK GRAY,Fall/Winter
S16460,481673,ST025,02/11/2024,2,49.9,99.8,54 GREEN,Fall/Winter
S16461,479608,ST010,01/02/2024,2,29.9,59.8,76 PURPLE,Fall/Winter
S16462,479157,ST001,06/21/2024,3,49.9,149.7,08 DARK GRAY,Spring/Summer
S16463,479608,ST038,06/22/2024,2,29.9,59.8,60 LIGHT BLUE,Spring/Summer
S16464,476113,ST020,08/26/2024,4,39.9,159.6,59 DARK GREEN,Spring/Summer
S16465,479608,ST018,03/04/2024,2,29.9,59.8,09 BLACK,Fall/Winter
S16466,474410,ST001,02/24/2024,4,14.9,59.6,76 PURPLE,Fall/Winter
S16467,481673,ST010,08/30/2024,2,49.9,99.8,15 RED,Spring/Summer
S16468,478730,ST016,10/17/2024,3,49.9,149.7,08 DARK GRAY,Fall/Winter
S16469,474410,ST037,07/27/2024,3,14.9,44.7,09 BLACK,Spring/Summer
S16470,478730,ST038,12/10/2024,4,49.9,199.6,58 DARK GREEN,Fall/Winter
S16471,478730,ST016,03/24/2024,3,49.9,149.7,08 DARK GRAY,Fall/Winter
S16472,479000,ST025,11/19/2024,5,49.9,249.5,08 DARK GRAY,Fall/Winter
S16473,474062,ST018,05/01/2024,1,29.9,29.9,12 PINK,Spring/Summer
S16474,476113,ST018,07/04/2024,2,39.9,79.8,10 PINK,Spring/Summer
S16475,474062,ST037,12/11/2024,5,29.9,149.5,09 BLACK,Fall/Winter
S16476,479608,ST025,03/08/2024,1,29.9,29.9,32 BEIGE,Fall/Winter
S16477,478568,ST010,08/31/2024,2,69.9,139.8,70 LIGHT PURPLE,Spring/Summer
S16478,478568,ST010,11/16/2024,4,69.9,279.6,56 OLIVE,Fall/Winter
S16479,474410,ST029,05/16/2024,3,14.9,44.7,56 OLIVE,Spring/Summer
S16480,474410,ST016,05/28/2024,4,14.9,59.6,03 GRAY,Spring/Summer
S16481,481673,ST018,11/21/2024,4,49.9,199.6,38 DARK BROWN,Fall/Winter
S16482,478730,ST029,12/20/2024,4,49.9,199.6,31 BEIGE,Fall/Winter
S16483,479608,ST025,04/19/2024,2,29.9,59.8,76 PURPLE,Spring/Summer
S16484,474062,ST010,11/28/2024,4,29.9,119.6,12 PINK,Fall/Winter
S16485,479608,ST029,03/10/2024,5,29.9,149.5,07 GRAY,Fall/Winter
S16486,474062,ST020,02/10/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S16487,474410,ST037,06/19/2024,2,14.9,29.8,69 NAVY,Spring/Summer
S16488,474410,ST037,07/12/2024,3,14.9,44.7,03 GRAY,Spring/Summer
S16489,479000,ST016,01/15/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S16490,476113,ST038,09/05/2024,5,39.9,199.5,61 BLUE,Spring/Summer
S16491,479000,ST025,01/29/2024,4,49.9,199.6,69 NAVY,Fall/Winter
S16492,479000,ST016,07/29/2024,2,49.9,99.8,62 BLUE,Spring/Summer
S16493,479004,ST045,02/22/2024,2,39.9,79.8,65 BLUE,Fall/Winter
S16494,479004,ST045,02/02/2024,3,39.9,119.7,65 BLUE,Fall/Winter
S16495,479000,ST001,04/25/2024,3,49.9,149.7,08 DARK GRAY,Spring/Summer
S16496,478730,ST016,08/19/2024,4,49.9,199.6,68 BLUE,Spring/Summer
S16497,476113,ST025,11/27/2024,1,39.9,39.9,09 BLACK,Fall/Winter
S16498,474062,ST018,01/03/2024,5,29.9,149.5,12 PINK,Fall/Winter
S16499,476113,ST001,06/13/2024,4,39.9,159.6,09 BLACK,Spring/Summer
S16500,474410,ST016,12/27/2024,2,14.9,29.8,00 WHITE,Fall/Winter
S16501,479608,ST038,01/09/2024,2,29.9,59.8,69 NAVY,Fall/Winter
S16502,474062,ST020,05/12/2024,2,29.9,59.8,30 NATURAL,Spring/Summer
S16503,479000,ST029,09/15/2024,5,49.9,249.5,62 BLUE,Spring/Summer
S16504,474062,ST029,08/13/2024,5,29.9,149.5,21 LIGHT ORANGE,Spring/Summer
S16505,476113,ST037,01/11/2024,3,39.9,119.7,61 BLUE,Fall/Winter
S16506,476113,ST001,04/21/2024,1,39.9,39.9,61 BLUE,Spring/Summer
S16507,479608,ST020,02/07/2024,5,29.9,149.5,32 BEIGE,Fall/Winter
S16508,479157,ST037,02/29/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S16509,479608,ST018,10/15/2024,2,29.9,59.8,32 BEIGE,Fall/Winter
S16510,478730,ST001,04/20/2024,4,49.9,199.6,31 BEIGE,Spring/Summer
S16511,478568,ST016,11/04/2024,1,69.9,69.9,09 BLACK,Fall/Winter
S16512,474410,ST029,04/01/2024,3,14.9,44.7,09 BLACK,Spring/Summer
S16513,474410,ST025,02/05/2024,2,14.9,29.8,00 WHITE,Fall/Winter
S16514,476113,ST018,06/21/2024,5,39.9,199.5,61 BLUE,Spring/Summer
S16515,474410,ST045,07/30/2024,2,14.9,29.8,09 BLACK,Spring/Summer
S16516,481673,ST020,06/28/2024,4,49.9,199.6,03 GRAY,Spring/Summer
S16517,481673,ST001,07/05/2024,2,49.9,99.8,69 NAVY,Spring/Summer
S16518,474410,ST020,06/24/2024,1,14.9,14.9,00 WHITE,Spring/Summer
S16519,479608,ST001,10/21/2024,5,29.9,149.5,01 OFF WHITE,Fall/Winter
S16520,479157,ST020,09/19/2024,4,49.9,199.6,02 LIGHT GRAY,Spring/Summer
S16521,481673,ST018,02/05/2024,1,49.9,49.9,54 GREEN,Fall/Winter
S16522,474410,ST016,11/22/2024,2,14.9,29.8,76 PURPLE,Fall/Winter
S16523,481673,ST038,12/06/2024,2,49.9,99.8,54 GREEN,Fall/Winter
S16524,479000,ST037,09/13/2024,1,49.9,49.9,67 BLUE,Spring/Summer
S16525,479000,ST037,11/02/2024,2,49.9,99.8,69 NAVY,Fall/Winter
S16526,474062,ST010,01/24/2024,5,29.9,149.5,69 NAVY,Fall/Winter
S16527,481673,ST010,12/30/2024,3,49.9,149.7,15 RED,Fall/Winter
S16528,479157,ST045,02/14/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S16529,474410,ST018,06/26/2024,3,14.9,44.7,09 BLACK,Spring/Summer
S16530,479000,ST038,03/06/2024,4,49.9,199.6,67 BLUE,Fall/Winter
S16531,479004,ST001,04/25/2024,2,39.9,79.8,69 NAVY,Spring/Summer
S16532,478568,ST045,01/22/2024,5,69.9,349.5,70 LIGHT PURPLE,Fall/Winter
S16533,478568,ST045,02/12/2024,2,69.9,139.8,32 BEIGE,Fall/Winter
S16534,474410,ST037,04/22/2024,4,14.9,59.6,69 NAVY,Spring/Summer
S16535,481673,ST020,04/01/2024,3,49.9,149.7,54 GREEN,Spring/Summer
S16536,479000,ST018,05/26/2024,1,49.9,49.9,67 BLUE,Spring/Summer
S16537,474410,ST037,07/20/2024,5,14.9,74.5,11 PINK,Spring/Summer
S16538,479004,ST045,09/10/2024,3,39.9,119.7,65 BLUE,Spring/Summer
S16539,478568,ST045,12/31/2024,5,69.9,349.5,01 OFF WHITE,Fall/Winter
S16540,474062,ST016,07/03/2024,1,29.9,29.9,30 NATURAL,Spring/Summer
S16541,479004,ST037,12/07/2024,4,39.9,159.6,63 BLUE,Fall/Winter
S16542,476113,ST045,08/11/2024,1,39.9,39.9,61 BLUE,Spring/Summer
S16543,474062,ST029,10/24/2024,2,29.9,59.8,09 BLACK,Fall/Winter
S16544,479157,ST018,01/26/2024,4,49.9,199.6,02 LIGHT GRAY,Fall/Winter
S16545,474062,ST037,03/18/2024,1,29.9,29.9,21 LIGHT ORANGE,Fall/Winter
S16546,479004,ST020,12/26/2024,4,39.9,159.6,65 BLUE,Fall/Winter
S16547,479000,ST029,07/31/2024,2,49.9,99.8,08 DARK GRAY,Spring/Summer
S16548,479157,ST025,12/25/2024,2,49.9,99.8,08 DARK GRAY,Fall/Winter
S16549,481673,ST038,10/03/2024,5,49.9,249.5,01 OFF WHITE,Fall/Winter
S16550,481673,ST018,06/27/2024,4,49.9,199.6,01 OFF WHITE,Spring/Summer
S16551,474410,ST020,05/16/2024,2,14.9,29.8,56 OLIVE,Spring/Summer
S16552,479000,ST010,05/31/2024,1,49.9,49.9,62 BLUE,Spring/Summer
S16553,479000,ST045,02/26/2024,3,49.9,149.7,67 BLUE,Fall/Winter
S16554,481673,ST001,08/12/2024,2,49.9,99.8,01 OFF WHITE,Spring/Summer
S16555,479608,ST038,12/24/2024,3,29.9,89.7,60 LIGHT BLUE,Fall/Winter
S16556,479004,ST045,03/13/2024,4,39.9,159.6,63 BLUE,Fall/Winter
S16557,474062,ST018,04/05/2024,3,29.9,89.7,21 LIGHT ORANGE,Spring/Summer
S16558,478730,ST037,10/30/2024,3,49.9,149.7,68 BLUE,Fall/Winter
S16559,479157,ST045,02/11/2024,1,49.9,49.9,19 WINE,Fall/Winter
S16560,474062,ST029,12/23/2024,4,29.9,119.6,12 PINK,Fall/Winter
S16561,478568,ST025,01/24/2024,5,69.9,349.5,19 WINE,Fall/Winter
S16562,478568,ST018,10/27/2024,3,69.9,209.7,19 WINE,Fall/Winter
S16563,479608,ST029,04/27/2024,1,29.9,29.9,09 BLACK,Spring/Summer
S16564,481673,ST025,10/22/2024,3,49.9,149.7,38 DARK BROWN,Fall/Winter
S16565,479157,ST045,11/13/2024,1,49.9,49.9,62 BLUE,Fall/Winter
S16566,474062,ST001,05/07/2024,1,29.9,29.9,21 LIGHT ORANGE,Spring/Summer
S16567,479608,ST016,10/12/2024,1,29.9,29.9,32 BEIGE,Fall/Winter
S16568,478568,ST045,01/19/2024,1,69.9,69.9,32 BEIGE,Fall/Winter
S16569,474062,ST020,04/04/2024,5,29.9,149.5,56 OLIVE,Spring/Summer
S16570,478568,ST001,03/09/2024,4,69.9,279.6,09 BLACK,Fall/Winter
S16571,478568,ST025,10/24/2024,3,69.9,209.7,01 OFF WHITE,Fall/Winter
S16572,479004,ST010,03/03/2024,2,39.9,79.8,65 BLUE,Fall/Winter
S16573,478568,ST010,10/08/2024,3,69.9,209.7,19 WINE,Fall/Winter
S16574,474410,ST016,02/18/2024,3,14.9,44.7,03 GRAY,Fall/Winter
S16575,479157,ST020,08/11/2024,2,49.9,99.8,01 OFF WHITE,Spring/Summer
S16576,478568,ST010,10/10/2024,3,69.9,209.7,56 OLIVE,Fall/Winter
S16577,479000,ST001,09/21/2024,3,49.9,149.7,62 BLUE,Spring/Summer
S16578,474062,ST038,09/30/2024,1,29.9,29.9,12 PINK,Spring/Summer
S16579,474410,ST018,09/16/2024,2,14.9,29.8,11 PINK,Spring/Summer
S16580,474410,ST016,10/05/2024,3,14.9,44.7,11 PINK,Fall/Winter
S16581,478730,ST037,02/10/2024,2,49.9,99.8,31 BEIGE,Fall/Winter
S16582,474062,ST025,03/12/2024,5,29.9,149.5,69 NAVY,Fall/Winter
S16583,478730,ST029,12/27/2024,3,49.9,149.7,58 DARK GREEN,Fall/Winter
S16584,481673,ST010,04/15/2024,1,49.9,49.9,15 RED,Spring/Summer
S16585,474062,ST020,03/06/2024,1,29.9,29.9,21 LIGHT ORANGE,Fall/Winter
S16586,474410,ST010,06/05/2024,3,14.9,44.7,56 OLIVE,Spring/Summer
S16587,479000,ST037,07/21/2024,4,49.9,199.6,62 BLUE,Spring/Summer
S16588,479157,ST038,05/04/2024,1,49.9,49.9,19 WINE,Spring/Summer
S16589,474410,ST020,09/08/2024,3,14.9,44.7,00 WHITE,Spring/Summer
S16590,474062,ST018,04/04/2024,1,29.9,29.9,09 BLACK,Spring/Summer
S16591,478730,ST029,09/11/2024,2,49.9,99.8,08 DARK GRAY,Spring/Summer
S16592,478568,ST016,10/12/2024,3,69.9,209.7,19 WINE,Fall/Winter
S16593,476113,ST025,11/01/2024,1,39.9,39.9,09 BLACK,Fall/Winter
S16594,479608,ST045,08/09/2024,4,29.9,119.6,60 LIGHT BLUE,Spring/Summer
S16595,479004,ST037,04/23/2024,1,39.9,39.9,69 NAVY,Spring/Summer
S16596,478730,ST037,07/01/2024,3,49.9,149.7,31 BEIGE,Spring/Summer
S16597,479608,ST037,03/10/2024,2,29.9,59.8,60 LIGHT BLUE,Fall/Winter
S16598,479608,ST010,08/24/2024,3,29.9,89.7,76 PURPLE,Spring/Summer
S16599,474062,ST010,08/11/2024,2,29.9,59.8,56 OLIVE,Spring/Summer
S16600,479608,ST001,12/08/2024,4,29.9,119.6,09 BLACK,Fall/Winter
S16601,474410,ST018,09/08/2024,5,14.9,74.5,56 OLIVE,Spring/Summer
S16602,479004,ST025,01/14/2024,3,39.9,119.7,69 NAVY,Fall/Winter
S16603,474062,ST020,06/28/2024,4,29.9,119.6,09 BLACK,Spring/Summer
S16604,479608,ST001,11/17/2024,2,29.9,59.8,69 NAVY,Fall/Winter
S16605,474062,ST025,05/23/2024,3,29.9,89.7,21 LIGHT ORANGE,Spring/Summer
S16606,476113,ST018,10/11/2024,3,39.9,119.7,10 PINK,Fall/Winter
S16607,478730,ST016,10/14/2024,4,49.9,199.6,58 DARK GREEN,Fall/Winter
S16608,479608,ST016,11/29/2024,5,29.9,149.5,60 LIGHT BLUE,Fall/Winter
S16609,474062,ST029,10/10/2024,3,29.9,89.7,56 OLIVE,Fall/Winter
S16610,478730,ST038,01/06/2024,5,49.9,249.5,08 DARK GRAY,Fall/Winter
S16611,479157,ST038,08/30/2024,1,49.9,49.9,01 OFF WHITE,Spring/Summer
S16612,479004,ST018,02/09/2024,1,39.9,39.9,65 BLUE,Fall/Winter
S16613,474062,ST025,01/08/2024,3,29.9,89.7,21 LIGHT ORANGE,Fall/Winter
S16614,479608,ST010,11/16/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S16615,478568,ST038,08/26/2024,3,69.9,209.7,56 OLIVE,Spring/Summer
S16616,474410,ST037,01/22/2024,2,14.9,29.8,09 BLACK,Fall/Winter
S16617,478730,ST018,02/06/2024,1,49.9,49.9,31 BEIGE,Fall/Winter
S16618,481673,ST038,05/25/2024,4,49.9,199.6,15 RED,Spring/Summer
S16619,476113,ST029,09/07/2024,1,39.9,39.9,61 BLUE,Spring/Summer
S16620,476113,ST038,06/24/2024,3,39.9,119.7,09 BLACK,Spring/Summer
S16621,478730,ST010,03/09/2024,3,49.9,149.7,31 BEIGE,Fall/Winter
S16622,478568,ST010,09/25/2024,1,69.9,69.9,19 WINE,Spring/Summer
S16623,479157,ST020,11/15/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S16624,479608,ST045,09/13/2024,5,29.9,149.5,32 BEIGE,Spring/Summer
S16625,478568,ST045,10/06/2024,4,69.9,279.6,32 BEIGE,Fall/Winter
S16626,476113,ST020,05/04/2024,2,39.9,79.8,10 PINK,Spring/Summer
S16627,474062,ST020,03/20/2024,5,29.9,149.5,21 LIGHT ORANGE,Fall/Winter
S16628,479157,ST025,07/31/2024,3,49.9,149.7,62 BLUE,Spring/Summer
S16629,481673,ST038,05/11/2024,4,49.9,199.6,54 GREEN,Spring/Summer
S16630,481673,ST037,03/11/2024,4,49.9,199.6,61 BLUE,Fall/Winter
S16631,476113,ST001,12/31/2024,2,39.9,79.8,09 BLACK,Fall/Winter
S16632,481673,ST045,11/05/2024,3,49.9,149.7,69 NAVY,Fall/Winter
S16633,478568,ST038,12/20/2024,5,69.9,349.5,70 LIGHT PURPLE,Fall/Winter
S16634,474410,ST010,06/25/2024,5,14.9,74.5,00 WHITE,Spring/Summer
S16635,478730,ST025,09/29/2024,3,49.9,149.7,08 DARK GRAY,Spring/Summer
S16636,481673,ST025,11/10/2024,5,49.9,249.5,61 BLUE,Fall/Winter
S16637,478730,ST037,03/19/2024,5,49.9,249.5,31 BEIGE,Fall/Winter
S16638,474410,ST020,11/06/2024,2,14.9,29.8,76 PURPLE,Fall/Winter
S16639,474410,ST010,07/15/2024,5,14.9,74.5,31 BEIGE,Spring/Summer
S16640,479157,ST029,01/26/2024,1,49.9,49.9,02 LIGHT GRAY,Fall/Winter
S16641,474410,ST001,07/24/2024,4,14.9,59.6,56 OLIVE,Spring/Summer
S16642,479157,ST001,09/15/2024,1,49.9,49.9,62 BLUE,Spring/Summer
S16643,478730,ST038,03/04/2024,4,49.9,199.6,58 DARK GREEN,Fall/Winter
S16644,479004,ST045,02/08/2024,5,39.9,199.5,63 BLUE,Fall/Winter
S16645,474062,ST025,07/17/2024,1,29.9,29.9,69 NAVY,Spring/Summer
S16646,481673,ST018,02/04/2024,3,49.9,149.7,54 GREEN,Fall/Winter
S16647,479157,ST010,11/09/2024,5,49.9,249.5,08 DARK GRAY,Fall/Winter
S16648,474062,ST045,11/03/2024,3,29.9,89.7,69 NAVY,Fall/Winter
S16649,479004,ST029,10/15/2024,1,39.9,39.9,65 BLUE,Fall/Winter
S16650,479000,ST037,02/26/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S16651,474410,ST016,05/08/2024,4,14.9,59.6,69 NAVY,Spring/Summer
S16652,479157,ST018,11/26/2024,5,49.9,249.5,19 WINE,Fall/Winter
S16653,479608,ST029,01/02/2024,1,29.9,29.9,76 PURPLE,Fall/Winter
S16654,479000,ST038,06/12/2024,4,49.9,199.6,08 DARK GRAY,Spring/Summer
S16655,479157,ST020,08/19/2024,2,49.9,99.8,02 LIGHT GRAY,Spring/Summer
S16656,474062,ST025,05/21/2024,3,29.9,89.7,09 BLACK,Spring/Summer
S16657,474062,ST038,07/11/2024,1,29.9,29.9,69 NAVY,Spring/Summer
S16658,479004,ST029,09/13/2024,4,39.9,159.6,65 BLUE,Spring/Summer
S16659,476113,ST001,01/06/2024,4,39.9,159.6,61 BLUE,Fall/Winter
S16660,476113,ST038,09/30/2024,4,39.9,159.6,00 WHITE,Spring/Summer
S16661,481673,ST018,09/13/2024,5,49.9,249.5,03 GRAY,Spring/Summer
S16662,476113,ST010,07/23/2024,3,39.9,119.7,09 BLACK,Spring/Summer
S16663,481673,ST038,10/10/2024,4,49.9,199.6,69 NAVY,Fall/Winter
S16664,478568,ST018,03/15/2024,4,69.9,279.6,09 BLACK,Fall/Winter
S16665,479000,ST037,03/02/2024,2,49.9,99.8,08 DARK GRAY,Fall/Winter
S16666,476113,ST029,02/25/2024,3,39.9,119.7,09 BLACK,Fall/Winter
S16667,478730,ST001,03/16/2024,5,49.9,249.5,58 DARK GREEN,Fall/Winter
S16668,481673,ST020,04/21/2024,3,49.9,149.7,54 GREEN,Spring/Summer
S16669,476113,ST025,01/19/2024,2,39.9,79.8,10 PINK,Fall/Winter
S16670,478568,ST037,10/24/2024,1,69.9,69.9,09 BLACK,Fall/Winter
S16671,474062,ST001,09/17/2024,4,29.9,119.6,12 PINK,Spring/Summer
S16672,479157,ST045,02/22/2024,1,49.9,49.9,08 DARK GRAY,Fall/Winter
S16673,478730,ST010,02/16/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S16674,474410,ST045,06/13/2024,1,14.9,14.9,00 WHITE,Spring/Summer
S16675,474410,ST045,07/16/2024,5,14.9,74.5,69 NAVY,Spring/Summer
S16676,474062,ST001,06/01/2024,3,29.9,89.7,69 NAVY,Spring/Summer
S16677,474410,ST016,07/02/2024,5,14.9,74.5,09 BLACK,Spring/Summer
